snapped_at,price,market_cap,total_volume
2015-10-08 00:00:00 UTC,334.865,4921167668,134502826.7
2015-10-09 00:00:00 UTC,332.9587,4893152731,148824763.6
2015-10-10 00:00:00 UTC,334.4801,4918956333,121571139.8
2015-10-11 00:00:00 UTC,338.0172,4970973898,108241532.5
2015-10-12 00:00:00 UTC,333.7486,4908198692,146953123.5
2015-10-13 00:00:00 UTC,345.6238,5082838649,227901513.9
2015-10-14 00:00:00 UTC,346.0125,5094134430,440725405.3
2015-10-15 00:00:00 UTC,347.4557747,5117007253,282868301.7
2015-10-16 00:00:00 UTC,361.0493,5318499897,457409600.1
2015-10-17 00:00:00 UTC,371.5315,5474154409,373219662.3
2015-10-18 00:00:00 UTC,361.0471,5321058003,160690844.7
2015-10-19 00:00:00 UTC,364.4803,5373141247,309998136.6
2015-10-20 00:00:00 UTC,372.1196,5486903502,439243004.3
2015-10-21 00:00:00 UTC,370.1512,5459249003,279508233.3
2015-10-22 00:00:00 UTC,379.3774,5596746125,317614218.6
2015-10-23 00:00:00 UTC,384.2201,5669619034,180861196.5
2015-10-24 00:00:00 UTC,391.9328,5784849741,232743022
2015-10-25 00:00:00 UTC,394.4839,5824051817,466677574.4
2015-10-26 00:00:00 UTC,394.1479,5819928769,305891350.8
2015-10-27 00:00:00 UTC,409.3791,6047081969,457408976.7
2015-10-28 00:00:00 UTC,427.5513,6316995636,545230566.7
2015-10-29 00:00:00 UTC,443.1606,6549326480,766814847.7
2015-10-30 00:00:00 UTC,456.459,6747776340,1181552724
2015-10-31 00:00:00 UTC,437.525,6469474351,451142306.7
2015-11-01 00:00:00 UTC,455.6131,6738643043,816514126.2
2015-11-02 00:00:00 UTC,491.2935,7268146910,891763072.4
2015-11-03 00:00:00 UTC,554.4115,8204236818,1374462195
2015-11-04 00:00:00 UTC,564.5628,8356644452,1374447520
2015-11-05 00:00:00 UTC,542.3436,8029749521,1278628012
2015-11-06 00:00:00 UTC,528.7822,7830841356,1092441812
2015-11-07 00:00:00 UTC,549.177,8134917713,656557764.2
2015-11-08 00:00:00 UTC,528.3854,7828875118,375709850.3
2015-11-09 00:00:00 UTC,540.2336,8006451034,596285040.6
2015-11-10 00:00:00 UTC,479.2167,7103872420,882650686.4
2015-11-11 00:00:00 UTC,433.0752,6421704027,810585254.5
2015-11-12 00:00:00 UTC,473.9027,7028972237,766931450.5
2015-11-13 00:00:00 UTC,473.3072,7022032950,582098352.4
2015-11-14 00:00:00 UTC,465.0707,6901532920,183972709.7
2015-11-15 00:00:00 UTC,450.3694,6685137004,334175515.1
2015-11-16 00:00:00 UTC,467.2289,6936772267,337629776.5
2015-11-17 00:00:00 UTC,471.1634,6997577468,332694160
2015-11-18 00:00:00 UTC,472.0786,7013010850,261734232.9
2015-11-19 00:00:00 UTC,452.7495,6727291633,287017858.3
2015-11-20 00:00:00 UTC,444.1318,6601197563,170735662.9
2015-11-21 00:00:00 UTC,449.2596,6679389566,276262512.7
2015-11-22 00:00:00 UTC,447.3445,6652795568,231080391.4
2015-11-23 00:00:00 UTC,448.7691,6675889132,262369385.4
2015-11-24 00:00:00 UTC,440.6056,6556068131,142931044.3
2015-11-25 00:00:00 UTC,452.5643,6735752073,985468736.7
2015-11-26 00:00:00 UTC,494.0443,7355257432,1716248432
2015-11-27 00:00:00 UTC,500.3979,7451412619,1248463310
2015-11-28 00:00:00 UTC,495.186,7375832609,928314747.8
2015-11-29 00:00:00 UTC,516.6488,7697395477,1282175480
2015-11-30 00:00:00 UTC,523.2693,7798190806,1796996693
2015-12-01 00:00:00 UTC,496.1314,7395855586,714025318.4
2015-12-02 00:00:00 UTC,491.3868,7327080859,1579893567
2015-12-03 00:00:00 UTC,492.0095,7338100288,1567290024
2015-12-04 00:00:00 UTC,494.2758,7373791738,1416897804
2015-12-05 00:00:00 UTC,532.2773,7943054386,1943462749
2015-12-06 00:00:00 UTC,536.9876,8015452809,2061520447
2015-12-07 00:00:00 UTC,542.8659,8105191462,1765153631
2015-12-08 00:00:00 UTC,571.6929,8538104831,1321432567
2015-12-09 00:00:00 UTC,577.0661,8620804895,2114003124
2015-12-10 00:00:00 UTC,573.418,8569301947,1754786268
2015-12-11 00:00:00 UTC,629.8394,9414996811,2260164391
2015-12-12 00:00:00 UTC,605.1092,9047486864,2428508610
2015-12-13 00:00:00 UTC,605.9266,9062162489,2063728615
2015-12-14 00:00:00 UTC,611.7875,9152830430,2066297454
2015-12-15 00:00:00 UTC,646.2175,9670919530,2161361480
2015-12-16 00:00:00 UTC,628.4312,9407222295,1241437126
2015-12-17 00:00:00 UTC,641.0201,9598282416,1829247254
2015-12-18 00:00:00 UTC,646.3748,9681224001,1582053989
2015-12-19 00:00:00 UTC,643.8396,9645650775,776059786.3
2015-12-20 00:00:00 UTC,615.1319,9218074466,1639575709
2015-12-21 00:00:00 UTC,609.1447,9130728795,1971373481
2015-12-22 00:00:00 UTC,603.3337,9045797247,1792978052
2015-12-23 00:00:00 UTC,612.1451,9180278850,1321481110
2015-12-24 00:00:00 UTC,625.741,9386412227,1951433781
2015-12-25 00:00:00 UTC,626.0961,9394290237,1454489210
2015-12-26 00:00:00 UTC,572.845,8597658752,2369255323
2015-12-27 00:00:00 UTC,582.5819,8746826388,1894755869
2015-12-28 00:00:00 UTC,580.2173,8713514841,1807965046
2015-12-29 00:00:00 UTC,592.4011,8898886414,1612394531
2015-12-30 00:00:00 UTC,586.2092,8808306163,1686129573
2015-12-31 00:00:00 UTC,592.5117,8905050906,1800370745
2016-01-01 00:00:00 UTC,595.3702,8950036490,1834763069
2016-01-02 00:00:00 UTC,595.2633,8950602203,1055140152
2016-01-03 00:00:00 UTC,590.5226,8881489430,1350968772
2016-01-04 00:00:00 UTC,603.5461,9080094567,1422722550
2016-01-05 00:00:00 UTC,603.3476,9079400940,1058662137
2016-01-06 00:00:00 UTC,610.0931,9183014575,1178681755
2016-01-07 00:00:00 UTC,650.6612,9793638517,2334947823
2016-01-08 00:00:00 UTC,652.8015,9831092670,2156032099
2016-01-09 00:00:00 UTC,645.4326,9722635328,1561483597
2016-01-10 00:00:00 UTC,644.0173,9704181480,1960102058
2016-01-11 00:00:00 UTC,640.9028,9659943363,1690674632
2016-01-12 00:00:00 UTC,637.9509,9618130539,1271615209
2016-01-13 00:00:00 UTC,621.2095,9368025623,2277838092
2016-01-14 00:00:00 UTC,614.5403,9269556887,1812935088
2016-01-15 00:00:00 UTC,534.5769,8063544595,2303520797
2016-01-16 00:00:00 UTC,559.7224,8446322960,2488096835
2016-01-17 00:00:00 UTC,564.104,8512442181,2155469891
2016-01-18 00:00:00 UTC,561.4216,8476469637,1979165309
2016-01-19 00:00:00 UTC,548.8289,8288249399,1675539047
2016-01-20 00:00:00 UTC,606.0617,9154895312,2422600565
2016-01-21 00:00:00 UTC,582.5405,8801560724,2120840045
2016-01-22 00:00:00 UTC,538.8019,8143088225,2323776984
2016-01-23 00:00:00 UTC,556.4093,8409876185,1078684771
2016-01-24 00:00:00 UTC,575.3628,8700521189,2081702346
2016-01-25 00:00:00 UTC,564.9667,8545502690,1918412555
2016-01-26 00:00:00 UTC,560.5394,8480358542,1758723872
2016-01-27 00:00:00 UTC,561.4785,8494566116,1456975825
2016-01-28 00:00:00 UTC,536.0008,8113819310,1616703905
2016-01-29 00:00:00 UTC,535.0082,8100973788,1945994137
2016-01-30 00:00:00 UTC,531.971,8057525350,1308001897
2016-01-31 00:00:00 UTC,514.8957,7801249113,1123775598
2016-02-01 00:00:00 UTC,521.6265,7905314811,1445765517
2016-02-02 00:00:00 UTC,529.2238,8022821118,950231987.4
2016-02-03 00:00:00 UTC,512.6885,7774472500,976999561.6
2016-02-04 00:00:00 UTC,539.7744,8187487020,1485016002
2016-02-05 00:00:00 UTC,545.3988,8275349627,1554191956
2016-02-06 00:00:00 UTC,530.5393,8052445915,1386230219
2016-02-07 00:00:00 UTC,531.129,8063799651,779448821.3
2016-02-08 00:00:00 UTC,523.9171,7956270570,765482092
2016-02-09 00:00:00 UTC,528.7969,8032742189,658298827.1
2016-02-10 00:00:00 UTC,535.3067,8133797949,1147327631
2016-02-11 00:00:00 UTC,530.9312,8069756042,709647728.4
2016-02-12 00:00:00 UTC,538.7618,8191159310,926502558.7
2016-02-13 00:00:00 UTC,549.327,8353945285,1041422816
2016-02-14 00:00:00 UTC,568.5781,8648996840,1855682835
2016-02-15 00:00:00 UTC,559.9094,8519259482,1946180158
2016-02-16 00:00:00 UTC,572.8819,8718618026,1564885873
2016-02-17 00:00:00 UTC,580.4637,8836224766,1804910447
2016-02-18 00:00:00 UTC,589.2512,8972601679,2020778445
2016-02-19 00:00:00 UTC,586.6476,8934950938,841968713.1
2016-02-20 00:00:00 UTC,617.0166,9399893116,1937612059
2016-02-21 00:00:00 UTC,613.8982,9354411950,2108943900
2016-02-22 00:00:00 UTC,605.647,9230559939,1613998549
2016-02-23 00:00:00 UTC,583.04,8887992944,2032354777
2016-02-24 00:00:00 UTC,588.2184,8968683588,2025757990
2016-02-25 00:00:00 UTC,584.8742,8919989533,1957758699
2016-02-26 00:00:00 UTC,599.0051,9137583198,81814440.63
2016-02-27 00:00:00 UTC,606.4047,9252644194,835152903.8
2016-02-28 00:00:00 UTC,607.2191,9267119836,766218427.2
2016-02-29 00:00:00 UTC,611.6992,9337542411,2586167334
2016-03-01 00:00:00 UTC,601.5306,9184048895,3508157363
2016-03-02 00:00:00 UTC,581.8718,8886520691,2813382029
2016-03-03 00:00:00 UTC,571.3558,8727859794,3722972047
2016-03-04 00:00:00 UTC,550.869,8416975342,3241202705
2016-03-05 00:00:00 UTC,533.9451,8160469844,3718218190
2016-03-06 00:00:00 UTC,545.0776,8332574017,3394706881
2016-03-07 00:00:00 UTC,554.0708,8471978012,3161902895
2016-03-08 00:00:00 UTC,553.6096,8467015944,2480115999
2016-03-09 00:00:00 UTC,550.7829,8426069578,2277850204
2016-03-10 00:00:00 UTC,558.5331,8546882946,2906377377
2016-03-11 00:00:00 UTC,554.6584,8489767868,3228184427
2016-03-12 00:00:00 UTC,543.0954,8314749842,3030140228
2016-03-13 00:00:00 UTC,546.3231,8365913921,2444442396
2016-03-14 00:00:00 UTC,552.06,8455875417,2402035962
2016-03-15 00:00:00 UTC,557.1523,8536060744,2829895430
2016-03-16 00:00:00 UTC,551.8129,8456477511,2511236165
2016-03-17 00:00:00 UTC,547.6467,8394561367,2281652505
2016-03-18 00:00:00 UTC,536.88,8231336784,3206932644
2016-03-19 00:00:00 UTC,534.7757,8200865576,2320386279
2016-03-20 00:00:00 UTC,542.0839,8314957182,1895638981
2016-03-21 00:00:00 UTC,542.2192,8318916743,2968297669
2016-03-22 00:00:00 UTC,546.5097,8386765182,2679050574
2016-03-23 00:00:00 UTC,555.1836,8521957223,2636320424
2016-03-24 00:00:00 UTC,551.2492,8463535686,2685713047
2016-03-25 00:00:00 UTC,553.6807,8502832984,2575449395
2016-03-26 00:00:00 UTC,554.9512,8524591509,2136378185
2016-03-27 00:00:00 UTC,566.51,8704128732,3098314769
2016-03-28 00:00:00 UTC,560.3728,8612075367,2856760437
2016-03-29 00:00:00 UTC,544.3512,8368079648,3513145774
2016-03-30 00:00:00 UTC,538.1086,8274105813,3113490381
2016-03-31 00:00:00 UTC,541.7689,8332094165,1868178465
2016-04-01 00:00:00 UTC,542.3919,8343709516,582196280.5
2016-04-02 00:00:00 UTC,546.2656,8405238564,824864640.7
2016-04-03 00:00:00 UTC,544.7194,8382564285,559427885.9
2016-04-04 00:00:00 UTC,551.595,8491446488,691223730
2016-04-05 00:00:00 UTC,560.3077,8627716018,717942638.7
2016-04-06 00:00:00 UTC,554.6851,8543315379,693443536.5
2016-04-07 00:00:00 UTC,560.9334,8641501564,791208464.1
2016-04-08 00:00:00 UTC,554.1207,8538598249,963811043.2
2016-04-09 00:00:00 UTC,550.9951,8491123763,1047677329
2016-04-10 00:00:00 UTC,557.3001,8592202157,641601794.3
2016-04-11 00:00:00 UTC,556.5507,8582804879,935702954.4
2016-04-12 00:00:00 UTC,554.8105,8558007444,1538965307
2016-04-13 00:00:00 UTC,553.9222,8546562560,1025934949
2016-04-14 00:00:00 UTC,552.3155,8524009382,801298537.4
2016-04-15 00:00:00 UTC,556.5417,8591236828,1089484848
2016-04-16 00:00:00 UTC,557.8389,8613172076,962937046.4
2016-04-17 00:00:00 UTC,558.4131,8624201718,690024037.7
2016-04-18 00:00:00 UTC,552.918,8541256097,708780078.2
2016-04-19 00:00:00 UTC,558.938,8636318719,864006541.4
2016-04-20 00:00:00 UTC,566.8994,8761685332,1413252230
2016-04-21 00:00:00 UTC,582.8258,9009976895,1731746107
2016-04-22 00:00:00 UTC,580.0583,8969354484,1613058119
2016-04-23 00:00:00 UTC,585.6763,9058274643,1082479934
2016-04-24 00:00:00 UTC,596.7628,9231726568,2088967825
2016-04-25 00:00:00 UTC,596.4305,9227137693,2081902356
2016-04-26 00:00:00 UTC,603.924,9346659982,1649858856
2016-04-27 00:00:00 UTC,585.2187,9059141585,1768468463
2016-04-28 00:00:00 UTC,589.6678,9129988706,1964775759
2016-04-29 00:00:00 UTC,600.1327,9294390155,898151960.5
2016-04-30 00:00:00 UTC,588.8308,9121415994,759646761.3
2016-05-01 00:00:00 UTC,594.8245,9216686663,518615943.7
2016-05-02 00:00:00 UTC,579.7816,8985759622,886711842.1
2016-05-03 00:00:00 UTC,600.7916,9313726720,614262799.4
2016-05-04 00:00:00 UTC,599.1444,9290662596,577116789.6
2016-05-05 00:00:00 UTC,601.1155,9323571907,733677462.1
2016-05-06 00:00:00 UTC,626.6062,9721481890,1210810530
2016-05-07 00:00:00 UTC,623.3864,9673881586,567874351.1
2016-05-08 00:00:00 UTC,622.9605,9669795343,869274533.7
2016-05-09 00:00:00 UTC,631.2336,9800958956,1220141812
2016-05-10 00:00:00 UTC,610.9681,9488655351,1521014921
2016-05-11 00:00:00 UTC,613.4174,9528825892,912334596
2016-05-12 00:00:00 UTC,620.9998,9648815442,951866718.5
2016-05-13 00:00:00 UTC,627.3434,9749731982,673850118.2
2016-05-14 00:00:00 UTC,626.6679,9741442839,743746578.5
2016-05-15 00:00:00 UTC,630.9318,9809964226,709331327.6
2016-05-16 00:00:00 UTC,624.5299,9712548486,891880659.9
2016-05-17 00:00:00 UTC,618.9545,9628115777,624134939.1
2016-05-18 00:00:00 UTC,625.8584,9737902957,528457656.6
2016-05-19 00:00:00 UTC,608.6562,9472044732,866172029.8
2016-05-20 00:00:00 UTC,611.8129,9523479601,891957346.4
2016-05-21 00:00:00 UTC,613.5533,9552672088,529820514.3
2016-05-22 00:00:00 UTC,606.9726,9452960924,511932338.9
2016-05-23 00:00:00 UTC,613.3639,9555274182,524515815
2016-05-24 00:00:00 UTC,621.0423,9676910332,590599091.4
2016-05-25 00:00:00 UTC,624.5319,9733751221,826017867.7
2016-05-26 00:00:00 UTC,628.2309,9793538617,1070148635
2016-05-27 00:00:00 UTC,659.4175,10281967369,2240319195
2016-05-28 00:00:00 UTC,735.994,11478470425,3215056193
2016-05-29 00:00:00 UTC,728.1516,11356743856,3144761011
2016-05-30 00:00:00 UTC,743.6391,11603112423,1429915213
2016-05-31 00:00:00 UTC,734.6516,11465248364,1350514990
2016-06-01 00:00:00 UTC,743.5923,11607308495,1191870123
2016-06-02 00:00:00 UTC,745.9282,11646494006,907577764.5
2016-06-03 00:00:00 UTC,774.3706,12093248864,1286284833
2016-06-04 00:00:00 UTC,778.553,12160900541,1377519753
2016-06-05 00:00:00 UTC,781.0906952,12203819604,1333347918
2016-06-06 00:00:00 UTC,794.6942,12419759101,1153968627
2016-06-07 00:00:00 UTC,775.2494796,12118622340,1335561338
2016-06-08 00:00:00 UTC,778.7409,12176061748,835881659.3
2016-06-09 00:00:00 UTC,777.1371,12154171674,767958277.9
2016-06-10 00:00:00 UTC,784.8637209,12277740915,778468295.2
2016-06-11 00:00:00 UTC,810.2252951,12677615448,769414272.2
2016-06-12 00:00:00 UTC,910.9361343,14256788158,2895146991
2016-06-13 00:00:00 UTC,953.8274171,14932025141,2612958319
2016-06-14 00:00:00 UTC,933.4913516,14616747607,1763217787
2016-06-15 00:00:00 UTC,935.5168,14651923794,1500177411
2016-06-16 00:00:00 UTC,1038.7287,16272386227,3114680410
2016-06-17 00:00:00 UTC,1013.2909,15877609764,2824702154
2016-06-18 00:00:00 UTC,1023.194285,16036779830,2217252292
2016-06-19 00:00:00 UTC,1029.8146,16145150100,1941093164
2016-06-20 00:00:00 UTC,984.9616474,15445922313,1709561098
2016-06-21 00:00:00 UTC,891.8367247,13988927242,3508960240
2016-06-22 00:00:00 UTC,786.9664,12346558456,2813943640
2016-06-23 00:00:00 UTC,819.5013713,12859861369,3880137913
2016-06-24 00:00:00 UTC,884.8203211,13887697349,3771917069
2016-06-25 00:00:00 UTC,891.9153223,14002691496,2899641170
2016-06-26 00:00:00 UTC,846.113,13286660509,2653291128
2016-06-27 00:00:00 UTC,883.1303,13871128918,2579299275
2016-06-28 00:00:00 UTC,875.0345,13747317016,2107294178
2016-06-29 00:00:00 UTC,855.8918,13449612129,1984780729
2016-06-30 00:00:00 UTC,901.5437,14170261029,2090645759
2016-07-01 00:00:00 UTC,903.7938,14209355744,2027933766
2016-07-02 00:00:00 UTC,923.0404,14513702642,1824067828
2016-07-03 00:00:00 UTC,890.281021,14003586291,2652776385
2016-07-04 00:00:00 UTC,900.499827,14167766391,2185530031
2016-07-05 00:00:00 UTC,895.4048436,14090762173,1829159771
2016-07-06 00:00:00 UTC,899.6482,14160732562,1588281199
2016-07-07 00:00:00 UTC,853.3387,13434751158,2836209151
2016-07-08 00:00:00 UTC,879.0240024,13842210721,1858310930
2016-07-09 00:00:00 UTC,863.5504093,13601385263,2290892997
2016-07-10 00:00:00 UTC,859.456,13538443127,1379679990
2016-07-11 00:00:00 UTC,861.1765,13567084812,1286126705
2016-07-12 00:00:00 UTC,880.2838,13869550848,1424388363
2016-07-13 00:00:00 UTC,865.9449,13645002066,1224902844
2016-07-14 00:00:00 UTC,864.8302,13628890256,1189415720
2016-07-15 00:00:00 UTC,878.4658714,13845219491,1208169092
2016-07-16 00:00:00 UTC,875.5811,13801403126,770564602.2
2016-07-17 00:00:00 UTC,893.4153484,14084156918,1157217484
2016-07-18 00:00:00 UTC,890.4469068,14038889224,1255116684
2016-07-19 00:00:00 UTC,897.6928214,14154518783,959695466.3
2016-07-20 00:00:00 UTC,895.8245715,14126006838,959374004.7
2016-07-21 00:00:00 UTC,887.617409,13998688717,869437491.1
2016-07-22 00:00:00 UTC,871.8262,13751004282,997565370
2016-07-23 00:00:00 UTC,877.7837,13846328618,1004382091
2016-07-24 00:00:00 UTC,885.0931216,13962977719,841302481.2
2016-07-25 00:00:00 UTC,876.0349346,13821423923,765451937.9
2016-07-26 00:00:00 UTC,866.5764,13673546099,937118781.4
2016-07-27 00:00:00 UTC,874.7787581,13804302729,936306601
2016-07-28 00:00:00 UTC,873.270427,13781894497,785904886.9
2016-07-29 00:00:00 UTC,864.9087906,13651467797,655855812.5
2016-07-30 00:00:00 UTC,860.9634909,13590467122,501493436.9
2016-07-31 00:00:00 UTC,821.0783446,12962380248,1362020008
2016-08-01 00:00:00 UTC,804.5077,12702265880,1459866131
2016-08-02 00:00:00 UTC,678.7556304,10718029248,2452997190
2016-08-03 00:00:00 UTC,747.6490068,11807402451,3290636751
2016-08-04 00:00:00 UTC,755.8316622,11938016446,2171087360
2016-08-05 00:00:00 UTC,755.9222,11940952245,958439881.1
2016-08-06 00:00:00 UTC,771.1464,12182977992,1025552197
2016-08-07 00:00:00 UTC,778.7546,12304550076,1470538587
2016-08-08 00:00:00 UTC,771.5346,12191869989,957297174.9
2016-08-09 00:00:00 UTC,762.9382,12057136568,996075844.3
2016-08-10 00:00:00 UTC,767.6298035,12132717590,1020284883
2016-08-11 00:00:00 UTC,762.8807,12058955925,432014217.4
2016-08-12 00:00:00 UTC,766.6169,12119422040,434130002.3
2016-08-13 00:00:00 UTC,763.8180992,12076697414,691220099.5
2016-08-14 00:00:00 UTC,745.3523,11786157533,1045684532
2016-08-15 00:00:00 UTC,739.1490558,11689370311,897778354.5
2016-08-16 00:00:00 UTC,751.1985655,11881163843,864547655.4
2016-08-17 00:00:00 UTC,746.0646183,11801056156,665600070.9
2016-08-18 00:00:00 UTC,744.6923674,11780726438,583193747.1
2016-08-19 00:00:00 UTC,751.7496,11893686016,530101320.9
2016-08-20 00:00:00 UTC,763.0572891,12074072193,588855245.8
2016-08-21 00:00:00 UTC,761.7836695,12055381974,522013979.3
2016-08-22 00:00:00 UTC,766.4962,12131421205,513415446.6
2016-08-23 00:00:00 UTC,764.2582,12097357451,790800594
2016-08-24 00:00:00 UTC,759.1301151,12017597551,481750200.1
2016-08-25 00:00:00 UTC,755.7774,11965664299,526457058.3
2016-08-26 00:00:00 UTC,764.2098,12100415439,447103437.2
2016-08-27 00:00:00 UTC,751.6135,11902256754,588668417
2016-08-28 00:00:00 UTC,759.1675,12023263658,449702811.1
2016-08-29 00:00:00 UTC,755.7852101,11971057285,503482816.6
2016-08-30 00:00:00 UTC,766.5445,12142874351,551653476.8
2016-08-31 00:00:00 UTC,760.1126653,12042319014,446002065
2016-09-01 00:00:00 UTC,756.5925,11987784471,471929000.5
2016-09-02 00:00:00 UTC,757.7495,12007534995,499699114.3
2016-09-03 00:00:00 UTC,787.8422,12485584525,741990396.8
2016-09-04 00:00:00 UTC,804.037,12743963937,1168277976
2016-09-05 00:00:00 UTC,799.534,12673877164,814745127.4
2016-09-06 00:00:00 UTC,795.2324,12607035540,729676044.3
2016-09-07 00:00:00 UTC,800.2373246,12687830002,777829097.9
2016-09-08 00:00:00 UTC,817.9633,12970290271,2093339279
2016-09-09 00:00:00 UTC,824.3348,13072756291,1126843320
2016-09-10 00:00:00 UTC,826.0201,13100979457,777945007.3
2016-09-11 00:00:00 UTC,803.2689118,12741756722,1630465950
2016-09-12 00:00:00 UTC,800.9487586,12706529837,1287515262
2016-09-13 00:00:00 UTC,813.25,12903252210,938106862.8
2016-09-14 00:00:00 UTC,814.1262,12918668519,828417362.7
2016-09-15 00:00:00 UTC,805.5778,12784510019,730413963.6
2016-09-16 00:00:00 UTC,809.3089211,12845121352,729295819.1
2016-09-17 00:00:00 UTC,807.7217,12821499640,708644034.8
2016-09-18 00:00:00 UTC,812.6073,12900465930,1743283756
2016-09-19 00:00:00 UTC,807.2095782,12816082617,1688325264
2016-09-20 00:00:00 UTC,804.3136768,12771503839,1261471954
2016-09-21 00:00:00 UTC,780.5838825,12396287154,2081861136
2016-09-22 00:00:00 UTC,778.0127,12356761811,1301115288
2016-09-23 00:00:00 UTC,789.1579,12535072469,1929528950
2016-09-24 00:00:00 UTC,788.3434,12523705240,1489508608
2016-09-25 00:00:00 UTC,786.9686,12503602651,1410439714
2016-09-26 00:00:00 UTC,793.9462042,12615903635,2512128633
2016-09-27 00:00:00 UTC,787.9552,12522265986,1888923549
2016-09-28 00:00:00 UTC,784.6758,12471599501,1330415066
2016-09-29 00:00:00 UTC,792.1721,12592104700,1691594972
2016-09-30 00:00:00 UTC,793.8977,12620896594,1536757391
2016-10-01 00:00:00 UTC,801.4709492,12742782181,2184738190
2016-10-02 00:00:00 UTC,797.1312,12675160892,1329972410
2016-10-03 00:00:00 UTC,796.1231742,12660546216,998886799.4
2016-10-04 00:00:00 UTC,799.9575,12723039253,1072817593
2016-10-05 00:00:00 UTC,803.5268,12781389039,1202117135
2016-10-06 00:00:00 UTC,805.7684,12818582707,942448761.2
2016-10-07 00:00:00 UTC,811.822,12916318577,1455145823
2016-10-08 00:00:00 UTC,812.237,12924588056,1044739200
2016-10-09 00:00:00 UTC,808.5609,12867635451,1186404843
2016-10-10 00:00:00 UTC,807.1548,12846139846,1674147574
2016-10-11 00:00:00 UTC,848.9075,13512400241,3970910393
2016-10-12 00:00:00 UTC,840.5154,13380282325,3273667118
2016-10-13 00:00:00 UTC,838.5502486,13350296881,2774497675
2016-10-14 00:00:00 UTC,837.5557,13335799721,2193774499
2016-10-15 00:00:00 UTC,836.3877,13318637735,2158512743
2016-10-16 00:00:00 UTC,840.5454,13386136027,1909133698
2016-10-17 00:00:00 UTC,835.2856,13303653892,1555521258
2016-10-18 00:00:00 UTC,828.3903,13195352877,2638841721
2016-10-19 00:00:00 UTC,813.6933,12962505313,2532314388
2016-10-20 00:00:00 UTC,823.8703,13125895029,2363549627
2016-10-21 00:00:00 UTC,827.5449,13186097126,1686580219
2016-10-22 00:00:00 UTC,857.0656,13657960851,4630358105
2016-10-23 00:00:00 UTC,853.9597,13610013461,4789559251
2016-10-24 00:00:00 UTC,853.801,13608949297,4228122681
2016-10-25 00:00:00 UTC,853.6912,13608541170,3269431213
2016-10-26 00:00:00 UTC,880.9062,14043152939,6345391635
2016-10-27 00:00:00 UTC,900.6075,14359721874,6644092845
2016-10-28 00:00:00 UTC,904.7757,14427093686,6671131698
2016-10-29 00:00:00 UTC,941.4262161,15013899186,8998821136
2016-10-30 00:00:00 UTC,917.4471318,14632723944,7663346667
2016-10-31 00:00:00 UTC,917.887,14641270610,9015269206
2016-11-01 00:00:00 UTC,952.4241,15194631219,7683132260
2016-11-02 00:00:00 UTC,958.5704,15294205452,5940060969
2016-11-03 00:00:00 UTC,891.8261,14230922587,13609026582
2016-11-04 00:00:00 UTC,914.8324,14599341877,7725779385
2016-11-05 00:00:00 UTC,917.3505,14641134144,2796526707
2016-11-06 00:00:00 UTC,928.6423,14823070113,3490288425
2016-11-07 00:00:00 UTC,915.0741,14608063578,4276378227
2016-11-08 00:00:00 UTC,914.914,14607187555,3964302015
2016-11-09 00:00:00 UTC,942.4622,15048866964,5703412416
2016-11-10 00:00:00 UTC,937.3369413,14968907266,4254804957
2016-11-11 00:00:00 UTC,947.7685,15137360419,4736540375
2016-11-12 00:00:00 UTC,932.2417,14891285851,8334597600
2016-11-13 00:00:00 UTC,929.7308225,14852728809,4924722019
2016-11-14 00:00:00 UTC,933.6635,14926268300,7060870660
2016-11-15 00:00:00 UTC,942.591777,15070852021,9966617196
2016-11-16 00:00:00 UTC,989.2117408,15818435487,13266251382
2016-11-17 00:00:00 UTC,996.228,15932599687,7387071283
2016-11-18 00:00:00 UTC,1019.6185,16308568493,5432650985
2016-11-19 00:00:00 UTC,1022.33986,16353897391,4407464219
2016-11-20 00:00:00 UTC,993.5634,15895201147,6874031405
2016-11-21 00:00:00 UTC,999.318,15988975077,4332133926
2016-11-22 00:00:00 UTC,1010.7721,16173907157,4414271385
2016-11-23 00:00:00 UTC,1003.456028,16058670060,5111443652
2016-11-24 00:00:00 UTC,994.329349,15914663821,5127064526
2016-11-25 00:00:00 UTC,991.8049916,15876144837,3334210555
2016-11-26 00:00:00 UTC,984.4518,15760261145,3213624898
2016-11-27 00:00:00 UTC,977.289,15647423043,3609753600
2016-11-28 00:00:00 UTC,977.4216484,15651513456,3274434413
2016-11-29 00:00:00 UTC,977.7165,15658068151,2544226560
2016-11-30 00:00:00 UTC,1005.0957,16098291171,6077850594
2016-12-01 00:00:00 UTC,1015.5045,16266909608,7447146042
2016-12-02 00:00:00 UTC,1033.543,16557655487,6183742008
2016-12-03 00:00:00 UTC,1024.878887,16421057403,3844498984
2016-12-04 00:00:00 UTC,1030.8618,16518851112,4730820770
2016-12-05 00:00:00 UTC,1006.2213,16125928954,4752427857
2016-12-06 00:00:00 UTC,1016.8566,16298304692,4365255816
2016-12-07 00:00:00 UTC,1020.7241,16362488022,3479331418
2016-12-08 00:00:00 UTC,1030.3944,16519514860,3596929275
2016-12-09 00:00:00 UTC,1033.0307,16563459289,4175680938
2016-12-10 00:00:00 UTC,1037.500191,16636834310,8791456032
2016-12-11 00:00:00 UTC,1032.4027,16557557841,7402526412
